region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue,year,month,day,time_of_day,cost_per_impression,cost_per_click,reach_per_spend,value_ratio
North,Social Media,General,Premium,6.24,2.08,0.1125,475.0,9524,0.1497,6.51,-0.3660254037844387,28.0,8956.23,175.46086282376203,2011,5,18,afternoon,0.0006551868962620747,0.004376665973694555,76.12179487179488,4305.879807692308
North,Social Media,General,Budget,11.7,1.95,0.3072,38.0,246,0.0081,3.5,-0.3660254037844385,28.0,228.16,79.70397271723182,2011,10,30,afternoon,0.04756097560975609,5.871725383920506,3.247863247863248,117.0051282051282
North,Social Media,General,Premium,15.0,1.25,0.2993,541.0,11916,0.077,2.7,0.3660254037844389,90.0,10644.73,225.33642008681585,2010,4,19,afternoon,0.0012588116817724068,0.016348203659381905,36.06666666666667,8515.784
North,TV,Storage,Premium,33.0,1.65,0.1701,269.0,6089,0.0769,3.87,-1.3660254037844388,28.0,2725.58,97.43820327910365,2010,8,22,afternoon,0.005419609131220233,0.07047606152432033,8.151515151515152,1651.8666666666668
North,TV,General,Budget,4.2,2.1,0.0402,63.0,1917,0.0671,3.03,1.3660254037844386,7.0,150.98,91.35546166725078,2011,1,24,afternoon,0.002190923317683881,0.03265161427248705,15.0,71.89523809523808
North,TV,General,Budget,13.5,6.75,0.2109,173.0,2904,0.0642,1.2,-1.0000000000000002,14.0,1781.44,71.18645191832866,2010,9,9,afternoon,0.0046487603305785125,0.07241059704950954,12.814814814814815,263.91703703703706
North,Email,General,Premium,3.25,0.65,0.0363,315.0,8128,0.045,2.85,-1.0000000000000002,28.0,3244.44,186.54748503367165,2011,9,29,afternoon,0.0003998523622047244,0.008885608048993876,96.92307692307692,4991.446153846154
North,TV,Kitchen,Premium,17.700000000000003,2.95,0.1139,252.0,13292,0.0786,3.87,-1.3660254037844386,30.0,1990.04,79.06704513171836,2010,7,1,afternoon,0.0013316280469455313,0.01694183265834009,14.237288135593218,674.5898305084745
North,Influencer,General,Standard,13.0,3.25,0.1742,206.0,4550,0.0175,2.67,-1.0000000000000002,90.0,358.03000000000003,93.50367301148452,2011,9,21,morning,0.002857142857142857,0.16326530612244894,15.846153846153847,110.16307692307693
North,Search,Stationery,Premium,15.0,1.25,0.3811,164.0,2021,0.1267,4.73,-0.3660254037844385,30.0,373.56,128.4358169951139,2011,10,7,night,0.007422068283028204,0.05857986016596846,10.933333333333334,298.848
North,Influencer,Stationery,Premium,1.7,0.85,0.2551,578.0,15478,0.0186,4.97,-0.3660254037844385,28.0,1781.44,194.77452022880223,2010,10,12,afternoon,0.00010983331179738984,0.00590501676330053,340.0,2095.8117647058825
North,Search,General,Premium,4.15,4.15,0.3585,433.0,10120,0.0203,6.7,0.3660254037844379,28.0,1052.45,93.2951578915679,2011,11,13,afternoon,0.00041007905138339926,0.02020093849179307,104.33734939759036,253.6024096385542
North,Search,Seasonal,Premium,31.8,7.95,0.1735,516.0,11173,0.1531,1.77,-1.3660254037844388,30.0,660.4499999999999,104.12674727147903,2011,8,25,afternoon,0.0028461469614248637,0.018590117318255148,16.22641509433962,83.07547169811319
North,Email,General,Premium,17.85,5.95,0.204,460.0,12746,0.0771,3.13,1.0,28.0,2046.35,128.05365556273128,2011,3,10,afternoon,0.0014004393535226739,0.018163934546338183,25.770308123249297,343.9243697478991
North,Influencer,General,Standard,8.4,2.1,0.2874,553.0,15340,0.0296,6.19,1.3660254037844386,28.0,1981.82,133.63758050295286,2011,1,20,afternoon,0.0005475880052151239,0.01849959477078121,65.83333333333333,943.7238095238095
North,Email,Storage,Premium,145.0,1.45,0.0435,845.0,9589,0.0123,1.39,-1.0000000000000002,7.0,285826.44,131.63525992514283,2011,9,5,morning,0.015121493377828763,1.2293897055145335,5.827586206896552,197121.6827586207
North,Email,Lighting,Premium,6.75,6.75,0.1586,49.0,737,0.0135,1.19,1.0,90.0,11703.77,104.81396110011195,2010,3,18,morning,0.009158751696065129,0.6784260515603799,7.2592592592592595,1733.891851851852
North,Social Media,Storage,Premium,5.0,1.25,0.3265,500.0,7180,0.0236,3.23,0.3660254037844379,21.0,27417.62,168.73053635811775,2010,11,26,afternoon,0.0006963788300835655,0.02950757754591379,100.0,21934.095999999998
North,Social Media,General,Premium,1.25,1.25,0.1075,251.0,5671,0.0283,2.05,0.3660254037844379,60.0,1781.44,187.24865911953776,2010,11,17,afternoon,0.00022041967906894728,0.007788681239185417,200.8,1425.152
North,Email,Storage,Standard,20.16,0.42,0.2641,293.0,8067,0.0175,7.12,-1.3660254037844388,7.0,719.36,175.49095295290329,2010,8,26,afternoon,0.0024990702863518038,0.1428040163629602,14.533730158730158,1712.7619047619048
North,Social Media,General,Premium,3.9,1.95,0.1094,593.0,17579,0.0147,5.31,1.3660254037844386,90.0,378.5,151.9808894931655,2010,1,21,afternoon,0.00022185562318675691,0.015092219264405234,152.05128205128204,194.10256410256412
West,TV,General,Premium,15.0,3.75,0.2164,289.0,6318,0.0155,2.75,1.3660254037844386,28.0,5169.67,98.85603519645058,2011,1,28,afternoon,0.0023741690408357074,0.15317219618294886,19.266666666666666,1378.5786666666668
North,TV,Stationery,Premium,12.75,12.75,0.0201,66.0,1130,0.0052,3.17,0.9999999999999998,7.0,2258.26,74.35336481948735,2011,12,4,afternoon,0.011283185840707964,2.1698434309053782,5.176470588235294,177.11843137254903
North,Search,Storage,Premium,2.08,2.08,0.1606,344.0,13086,0.0696,3.8,0.3660254037844389,21.0,1034.54,129.87742421864803,2011,4,21,afternoon,0.00015894849457435427,0.0022837427381372745,165.3846153846154,497.37499999999994
North,Influencer,Seasonal,Premium,6.300000000000001,2.1,0.0605,323.0,10353,0.027,3.87,-0.3660254037844387,30.0,1616.24,148.17347447914514,2010,5,6,afternoon,0.0006085192697768764,0.0225377507324769,51.269841269841265,769.6380952380952
East,Search,Storage,Standard,16.5,1.65,0.0158,585.0,20744,0.046,3.32,-0.3660254037844387,60.0,34.2,162.84090667266435,2011,5,9,morning,0.0007954107211723872,0.017291537416791028,35.45454545454545,20.72727272727273
North,Affiliate,General,Premium,16.6,4.15,0.3114,426.0,10014,0.0835,6.46,-0.3660254037844387,28.0,997.38,91.92195831777676,2011,5,27,afternoon,0.0016576792490513282,0.01985244609642309,25.662650602409638,240.33253012048192
North,Affiliate,Seasonal,Premium,8.3,4.15,0.1828,29.0,406,0.0835,1.28,-1.3660254037844386,90.0,500.24,91.11364693435632,2011,7,19,afternoon,0.020443349753694582,0.24483053597239018,3.4939759036144573,120.53975903614457
South,Social Media,General,Budget,15.0,1.25,0.2608,167.0,1960,0.053,3.43,1.3660254037844386,14.0,1401.0800000000002,129.57664035950526,2011,1,27,morning,0.007653061224489796,0.1443973815941471,11.133333333333333,1120.864
North,Email,General,Premium,6.6000000000000005,0.55,0.3843,371.0,8182,0.0656,2.55,0.3660254037844389,7.0,1016.34,204.9056573556349,2010,4,25,morning,0.0008066487411390858,0.012296474712486063,56.21212121212121,1847.890909090909
North,Social Media,General,Premium,5.95,5.95,0.2782,321.0,15528,0.1139,5.28,1.3660254037844388,28.0,2093.36,121.4618430367194,2010,2,18,afternoon,0.00038317877382792375,0.003364168339138927,53.94957983193277,351.82521008403364
North,Search,General,Premium,25.0,1.25,0.4182,105.0,19025,0.0167,1.38,-0.3660254037844385,28.0,4935.71,136.84189718279706,2010,10,26,afternoon,0.001314060446780552,0.07868625429823665,4.2,3948.568
North,Influencer,General,Standard,5.9,2.95,0.1709,150.0,3782,0.0706,3.05,0.3660254037844389,28.0,108.53,120.43898170909812,2010,4,29,evening,0.001560021152829191,0.02209661689559761,25.423728813559322,36.78983050847457
North,Affiliate,General,Premium,6.6,1.65,0.1213,29.0,1332,0.046,5.15,1.0,7.0,7647.13,88.81736469160445,2010,3,19,afternoon,0.004954954954954955,0.10771641206423815,4.3939393939393945,4634.624242424243
North,Social Media,General,Premium,102.0,12.75,0.2929,24.0,420,0.0639,7.51,1.0,30.0,587.84,95.88122587029012,2010,3,2,afternoon,0.24285714285714285,3.8005812653699977,0.23529411764705882,46.10509803921569
North,Influencer,General,Premium,1.9,0.95,0.2564,800.0,24139,0.009,1.25,-0.3660254037844385,7.0,1317.5400000000002,203.87458488231047,2011,10,3,afternoon,7.87107999502879e-05,0.008745644438920881,421.0526315789474,1386.884210526316
North,Influencer,Storage,Standard,25.5,12.75,0.0427,186.0,5794,0.1177,7.24,1.0,30.0,922.23,141.43273228649215,2010,3,22,morning,0.004401104590956162,0.03739256237006085,7.294117647058823,72.33176470588235
North,Social Media,General,Premium,11.9,1.06,0.3222,278.0,6838,0.0496,0.41,-1.0,60.0,111597.21,183.16856240635104,2010,6,18,morning,0.001740274934191284,0.0350861881893404,23.361344537815125,105280.38679245283
North,Social Media,Seasonal,Standard,12.6,2.1,0.3466,36.0,584,0.0573,1.97,1.0,7.0,128.0,106.06339310944456,2010,3,4,morning,0.021575342465753423,0.37653302732553967,2.857142857142857,60.95238095238095
North,Email,Storage,Budget,1.1,0.55,0.3108,570.0,18046,0.0005,1.78,0.3660254037844379,90.0,367.72,229.50296092041413,2010,11,17,morning,6.095533636262884e-05,0.12191067272525768,518.1818181818181,668.5818181818182
North,Social Media,Seasonal,Standard,17.700000000000003,2.95,0.5678,896.0,23602,0.1297,5.19,0.3660254037844379,14.0,1312.05,146.29785166272953,2011,11,30,morning,0.0007499364460638931,0.005782085166259776,50.62146892655367,444.76271186440675
North,Influencer,Storage,Premium,51.0,4.25,0.1441,164.0,4403,0.0934,4.05,-1.3660254037844388,7.0,9943.69,81.31826220137076,2011,8,17,afternoon,0.011583011583011582,0.1240151133084752,3.215686274509804,2339.6917647058826
North,Social Media,Storage,Premium,19.8,4.95,0.5029,155.0,3457,0.0214,7.41,-0.3660254037844385,28.0,654.0699999999999,79.36926622321711,2010,10,13,afternoon,0.005727509401214926,0.26764062622499657,7.828282828282828,132.13535353535352
North,Email,Storage,Premium,13.28,0.83,0.076,269.0,3060,0.0224,1.42,-1.0000000000000002,90.0,700.01,175.2938157857983,2011,9,29,afternoon,0.0043398692810457514,0.19374416433239963,20.256024096385545,843.3855421686748
North,TV,General,Standard,25.200000000000003,2.1,0.204,566.0,13827,0.0764,8.46,0.3660254037844379,7.0,242.15000000000003,116.8877765556829,2011,11,1,morning,0.001822521154263398,0.02385498893014919,22.46031746031746,115.30952380952382
North,Social Media,General,Premium,4.95,4.95,0.022,941.0,55801,0.0497,1.71,-1.0,30.0,1889.96,117.56015183782016,2010,6,6,afternoon,8.870808766867978e-05,0.0017848709792490898,190.1010101010101,381.810101010101
North,Social Media,General,Premium,34.0,8.5,0.0811,125.0,1335,0.0124,3.87,1.3660254037844386,21.0,21052.18,121.37374338599236,2011,1,19,morning,0.02546816479400749,2.0538842575812493,3.676470588235294,2476.7270588235297
North,Affiliate,General,Premium,15.0,1.25,0.2688,641.0,9852,0.1239,4.92,0.3660254037844379,90.0,1947.61,185.3714332291022,2010,11,16,afternoon,0.0015225334957369061,0.012288405938150978,42.733333333333334,1558.088
North,Affiliate,General,Premium,67.5,6.75,0.3983,378.0,9068,0.0435,3.02,-0.3660254037844387,14.0,2526.65,71.55118896360256,2011,5,18,afternoon,0.007443758270842523,0.17112087978948332,5.6,374.31851851851854
North,Affiliate,General,Premium,10.9,5.45,0.3122,428.0,7111,0.0341,4.22,1.3660254037844386,30.0,5627.099999999999,90.84421158292722,2010,1,24,morning,0.00153283645056954,0.04495121555922405,39.26605504587156,1032.4954128440365
North,Email,General,Premium,16.5,8.25,0.0494,81.0,1627,0.0435,2.74,-0.3660254037844387,30.0,5275.36,97.03884330868657,2011,5,27,morning,0.010141364474492931,0.23313481550558468,4.909090909090909,639.4375757575757
North,Social Media,General,Premium,17.0,8.5,0.204,269.0,4376,0.0761,2.6,0.3660254037844389,30.0,874.54,133.22195979803993,2010,4,25,morning,0.0038848263254113347,0.05104896616834868,15.823529411764707,102.8870588235294
North,Search,Lighting,Premium,17.4,1.45,0.4748,472.0,8150,0.1698,4.05,-1.0,90.0,2448.9300000000003,162.40006709775986,2011,6,28,morning,0.002134969325153374,0.012573435366038716,27.126436781609197,1688.9172413793106
North,Social Media,General,Premium,23.4,1.95,0.4762,144.0,8271,0.0205,7.94,-1.3660254037844388,14.0,1947.29,39.82303217458278,2011,8,22,afternoon,0.0028291621327529923,0.13800790891478013,6.153846153846154,998.6102564102564
North,Affiliate,General,Premium,0.95,0.95,0.2593,800.0,21996,0.0166,2.55,0.9999999999999998,28.0,10.37,163.70991098239745,2009,12,13,morning,4.318967084924532e-05,0.0026017874005569465,842.1052631578948,10.91578947368421
North,Social Media,General,Standard,15.0,3.75,0.0949,289.0,3616,0.0732,1.94,0.3660254037844379,90.0,4267.28,174.96911276177048,2011,11,8,morning,0.004148230088495576,0.056669809952125345,19.266666666666666,1137.9413333333332
North,Affiliate,General,Premium,72.0,0.72,0.161,67.0,1111,0.0218,6.58,-1.3660254037844388,28.0,97993.78,80.89063633865304,2011,8,2,afternoon,0.06480648064806481,2.972774341654349,0.9305555555555556,136102.47222222222
North,Search,General,Premium,177.60000000000002,1.85,0.207,521.0,20864,0.0639,2.3,-0.3660254037844385,90.0,1781.44,185.34859757078067,2010,10,15,afternoon,0.008512269938650308,0.13321236210720358,2.933558558558558,962.9405405405405
North,TV,General,Premium,9.9,1.65,0.204,405.0,11580,0.0006,5.92,-1.3660254037844388,30.0,3581.73,72.35620946161141,2011,8,4,evening,0.0008549222797927462,1.4248704663212437,40.90909090909091,2170.745454545455
North,Email,Seasonal,Premium,73.75,2.95,0.2275,896.0,19115,0.163,4.85,0.9999999999999998,60.0,121.63,154.29761330785388,2009,12,6,afternoon,0.0038582265236725083,0.02367010137222398,12.149152542372882,41.23050847457627
North,Social Media,Lighting,Premium,20.28,1.69,0.2787,80.0,1471,0.2051,3.7,-1.0000000000000002,7.0,1335.57,138.91780124601755,2010,9,28,afternoon,0.013786539768864719,0.06721862393400642,3.944773175542406,790.2781065088757
North,Influencer,Kitchen,Standard,3.9,0.65,0.1546,1.0,23,0.0273,4.36,0.9999999999999998,90.0,140.95000000000002,87.7621578177583,2009,12,8,afternoon,0.16956521739130434,6.211180124223602,0.25641025641025644,216.84615384615387
North,Affiliate,Stationery,Standard,72.0,200.07198711003525,0.1847,405.0,9365,0.1396,1.79,1.0,30.0,505.34,123.41542657936785,2011,3,1,afternoon,0.0076882007474639615,0.055073071256905165,5.625,2.5257908780706715
North,Affiliate,Stationery,Premium,36.0,18.0,0.5485,405.0,10389,0.0402,5.18,-1.0000000000000002,28.0,4699.11,32.853735021029685,2011,9,28,afternoon,0.0034652035807103665,0.08619909404752156,11.25,261.06166666666667
East,TV,Stationery,Standard,9.96,0.83,0.0695,235.0,10827,0.0236,3.87,-0.3660254037844385,28.0,435.16,144.69399171193382,2011,10,17,afternoon,0.0009199224161817679,0.038979763397532535,23.594377510040157,524.289156626506
North,Influencer,Lighting,Premium,30.0,1.25,0.2007,406.0,4105,0.0479,4.91,-1.0000000000000002,60.0,5001.58,151.55825743634065,2011,9,28,afternoon,0.007308160779537149,0.1525712062533852,13.533333333333333,4001.264
North,Social Media,Seasonal,Premium,15.0,1.25,0.3199,309.0,5183,0.0859,6.58,0.3660254037844379,60.0,20996.6,196.4595385668125,2011,11,10,afternoon,0.002894076789504148,0.03369123154253956,20.6,16797.28
North,Search,General,Premium,24.96,2.08,0.3386,475.0,8671,0.0435,1.78,0.3660254037844379,7.0,1043.55,153.06034583999582,2011,11,2,afternoon,0.00287856071964018,0.0661738096469007,19.03044871794872,501.7067307692307
North,Social Media,Seasonal,Standard,24.96,2.08,0.1592,34.0,651,0.0221,4.21,-1.0000000000000002,60.0,174.1,90.0425578817017,2011,9,21,morning,0.03834101382488479,1.734887503388452,1.3621794871794872,83.70192307692307
North,Search,General,Premium,14.75,2.95,0.0778,263.0,8160,0.034,2.93,0.9999999999999998,30.0,1513.7,156.0687614593874,2011,12,8,afternoon,0.0018075980392156864,0.053164648212226065,17.83050847457627,513.1186440677966
North,Search,Storage,Premium,172.79999999999998,0.72,0.2192,445.0,3945,0.0001,4.88,-1.0000000000000002,14.0,120665.66,168.85277531460517,2011,9,27,afternoon,0.04380228136882129,438.02281368821286,2.575231481481482,167591.19444444447
North,Search,Lighting,Premium,836.3831624796914,5.95,0.0333,196.0,5160,0.0071,4.56,-1.0000000000000002,28.0,42305.670000000006,67.13829903515447,2010,9,22,morning,0.16208976017048282,22.829543685983495,0.2343423550264968,7110.196638655463
North,Email,General,Standard,7.49,7.49,0.0587,525.0,15839,0.0589,4.15,0.3660254037844389,14.0,108.04,107.92640759056948,2010,4,13,afternoon,0.00047288338910284744,0.00802858046015021,70.09345794392523,14.42456608811749
North,Social Media,General,Premium,81.36,183.620650682598,0.0993,386.0,2893,0.0868,2.81,0.9999999999999998,21.0,3651.56,143.25961910636713,2009,12,18,afternoon,0.028123055651572762,0.32399833699968617,4.744346116027532,19.88643426774472
North,Email,General,Premium,9.75,1.95,0.4335,217.0,3380,0.0381,1.02,-1.3660254037844388,30.0,1059.43,101.21346489115716,2011,8,3,afternoon,0.0028846153846153848,0.07571168988491822,22.256410256410255,543.2974358974359
Central,Social Media,General,Premium,13.919999999999998,0.29,0.2976,275.0,7173,0.0839,5.7,-1.0000000000000002,30.0,4513.39,274.7317073282395,2010,9,12,afternoon,0.0019406106231702213,0.023130043184388813,19.755747126436784,15563.413793103451
North,Search,Storage,Premium,18.5,1.85,0.0112,423.0,5464,0.0388,3.78,-1.3660254037844386,30.0,27427.12,129.46509458560314,2010,7,2,afternoon,0.0033857979502196194,0.08726283376854689,22.864864864864863,14825.470270270269
North,Social Media,General,Standard,5.95,5.95,0.2797,300.0,12170,0.048,1.72,-1.0000000000000002,21.0,371.78,91.3746343656358,2010,9,28,afternoon,0.0004889071487263764,0.010185565598466175,50.42016806722689,62.48403361344537
North,Search,General,Premium,1367.738065055292,10.95,0.4044,139.0,2136,0.0092,4.28,-1.0000000000000002,60.0,7706.38,24.638420704051512,2010,9,28,afternoon,0.6403268094828146,69.60074016117551,0.1016276460759179,703.77899543379
North,TV,Storage,Standard,16.5,1.65,0.1192,401.0,8953,0.1476,4.49,-0.3660254037844387,90.0,165.04,149.02551932756637,2011,5,8,afternoon,0.0018429576678208421,0.012486163061116816,24.303030303030305,100.02424242424243
North,Search,General,Premium,17.92,0.16,0.4137,269.0,1372,0.0065,6.74,-1.3660254037844386,60.0,72589.36,366.825648027976,2011,7,21,afternoon,0.013061224489795919,2.0094191522762954,15.011160714285714,453683.5
North,Affiliate,General,Premium,11.9,1.69,0.1519,1010.0,8892,0.1892,6.38,0.9999999999999998,30.0,6689.06,197.4395669910584,2010,12,5,afternoon,0.0013382816014394963,0.007073369986466681,84.87394957983193,3958.0236686390535
North,Email,General,Premium,5.04,0.42,0.4571,146.0,3086,0.0565,2.73,-1.0000000000000002,28.0,464.18,175.2545497323078,2011,9,22,afternoon,0.0016331821127673364,0.02890587810207675,28.96825396825397,1105.1904761904761
North,Social Media,General,Premium,11.7,1.95,0.267,203.0,4388,0.0429,7.16,0.3660254037844389,28.0,798.9100000000001,124.55741595752907,2010,4,7,afternoon,0.002666362807657247,0.06215297919946962,17.350427350427353,409.6974358974359
North,Social Media,Kitchen,Premium,6.6,1.65,0.3653,351.0,5548,0.037,6.93,0.3660254037844379,21.0,11434.49,129.4472810349826,2011,11,22,afternoon,0.0011896178803172315,0.032151834603168415,53.18181818181819,6929.993939393939
North,Email,Stationery,Premium,103.68,0.72,0.1354,793.0,5301,0.2306,3.4,-0.3660254037844387,14.0,11462.45,279.8043960561656,2011,5,31,morning,0.019558573853989816,0.08481601844748403,7.648533950617283,15920.069444444445
North,TV,Storage,Premium,2.08,2.08,0.5156,978.0,23626,0.006,3.59,-0.3660254037844385,90.0,2079.07,97.84834443937632,2011,10,10,afternoon,8.803860154067553e-05,0.014673100256779256,470.1923076923077,999.5528846153846
North,Affiliate,General,Premium,1.65,0.55,0.3384,269.0,10145,0.0619,3.29,-1.3660254037844388,30.0,27813.07,183.7635931046507,2011,8,26,morning,0.0001626416954164613,0.002627491040653656,163.03030303030303,50569.21818181818
North,Email,Storage,Standard,20.8,2.08,0.4824,391.0,6047,0.0435,2.83,-1.0000000000000002,90.0,1781.44,108.704778947717,2011,9,13,afternoon,0.0034397221762857617,0.07907407301806349,18.798076923076923,856.4615384615385
North,Social Media,Storage,Standard,5.0,1.25,0.2867,25.0,1161,0.0323,0.43,1.3660254037844388,90.0,1781.44,142.26304453964184,2010,2,14,afternoon,0.004306632213608958,0.13333226667519993,5.0,1425.152
North,Search,General,Premium,2.5,1.25,0.132,149.0,4652,0.1149,1.73,0.3660254037844389,90.0,679.59,174.72908251679078,2011,4,18,afternoon,0.0005374032674118659,0.004677138967901356,59.6,543.672
North,Search,Seasonal,Premium,17.4,1.45,0.0384,249.0,3951,0.0877,3.66,0.9999999999999998,30.0,489.43,191.52168506391777,2010,12,1,afternoon,0.004403948367501898,0.05021605892248458,14.310344827586208,337.53793103448277
North,Social Media,Seasonal,Premium,17.4,1.45,0.1101,341.0,15956,0.0217,3.47,-0.3660254037844385,21.0,1114.66,164.4427786623438,2010,10,20,afternoon,0.0010904988718977186,0.050253404234917906,19.59770114942529,768.7310344827587
North,Email,Kitchen,Premium,15.0,1.25,0.1577,39.0,800,0.0902,3.41,0.3660254037844379,14.0,7787.96,108.3605811987197,2011,11,7,morning,0.01875,0.20787139689578715,2.6,6230.368
North,Email,General,Standard,1325.138560553626,2.95,0.124,631.0,10389,0.0345,4.41,1.3660254037844386,7.0,635.4810000000001,167.35669695433438,2010,1,29,afternoon,0.1275520801379946,3.697161743130278,0.4761766193992395,215.41728813559325
North,Search,Seasonal,Standard,14.75,2.95,0.136,827.0,20257,0.0348,5.27,-0.3660254037844385,21.0,62.01,117.28462820153284,2010,10,5,afternoon,0.0007281433578516069,0.02092365970837951,56.067796610169495,21.020338983050845
North,Influencer,Lighting,Premium,9.95,126.17241261004956,0.1946,226.0,6373,0.0107,2.75,-0.3660254037844387,90.0,1293.39,78.01386502002009,2011,5,26,morning,0.0015612741252157539,0.14591346964633214,22.71356783919598,10.250973039545274
North,Email,Storage,Premium,152.64,1.06,0.252,689.0,10632,0.1046,4.31,0.3660254037844379,21.0,36760.14,242.8813726025868,2010,11,4,morning,0.014356659142212189,0.13725295547047983,4.513888888888889,34679.377358490565
North,Affiliate,Storage,Premium,11.9,2.25,0.0673,184.0,1981,0.0319,1.59,-1.3660254037844388,30.0,3314.88,90.1037109049784,2010,8,4,afternoon,0.006007067137809187,0.18830931466486484,15.46218487394958,1473.28
North,Email,General,Premium,3.75,3.75,0.2903,57.0,1152,0.0571,1.99,-1.0000000000000002,14.0,1369.0,70.82593200279348,2010,9,30,afternoon,0.0032552083333333335,0.057008902510215995,15.2,365.06666666666666
North,Influencer,General,Premium,80.64,0.42,0.1225,106.0,3194,0.034,5.15,-1.0000000000000002,21.0,52189.43,193.23575184202505,2010,9,13,afternoon,0.02524733876017533,0.7425687870639802,1.314484126984127,124260.54761904762
North,Email,Seasonal,Premium,31.8,7.95,0.2372,516.0,13692,0.0588,1.42,1.0,30.0,3205.01,141.38167863957116,2011,3,28,afternoon,0.002322524101665206,0.0394987092119933,16.22641509433962,403.14591194968557
North,Affiliate,General,Premium,6.76,1.69,0.022,321.0,12613,0.0912,1.2,1.3660254037844388,21.0,4465.77,161.58069339822092,2011,2,11,morning,0.0005359549670974392,0.005876699200629814,47.485207100591715,2642.467455621302
North,Search,General,Premium,2.95,2.95,0.1205,344.0,3466,0.0417,5.91,1.3660254037844388,28.0,389.34,110.1998932146034,2010,2,4,afternoon,0.000851125216387767,0.020410676651984816,116.61016949152541,131.97966101694914
North,Social Media,Stationery,Premium,10.5,0.42,0.1288,289.0,6687,0.018,3.98,0.3660254037844379,21.0,610.6,268.580456049979,2010,11,19,afternoon,0.0015702108568864963,0.08723393649369424,27.523809523809526,1453.8095238095239
North,Email,Storage,Premium,8.850000000000001,2.95,0.1259,186.0,4460,0.074,5.06,0.3660254037844379,21.0,2365.14,116.80647927965482,2010,11,23,morning,0.0019843049327354263,0.02681493152345171,21.01694915254237,801.7423728813559
North,Search,Storage,Premium,13.2,0.55,0.2979,822.0,45722,0.049,2.35,1.3660254037844386,7.0,264.48,265.2587687546337,2010,1,24,morning,0.0002887012816587201,0.0058918628909942865,62.27272727272727,480.8727272727273
North,Search,Lighting,Premium,15.0,3.75,0.2633,206.0,8511,0.1495,4.7,-1.3660254037844388,90.0,498.16,93.51812583166536,2010,8,26,afternoon,0.0017624250969333803,0.011788796635005889,13.733333333333333,132.84266666666667
North,Affiliate,Seasonal,Premium,2.5,1.25,0.3845,162.0,2782,0.0741,3.87,-1.3660254037844388,30.0,27971.41,121.44300194783142,2011,8,28,afternoon,0.0008986340762041696,0.012127315468342371,64.8,22377.128
North,Search,Seasonal,Premium,17.700000000000003,2.95,0.0802,874.0,27930,0.0676,2.88,-1.3660254037844386,7.0,287.9,98.79495965895644,2011,7,20,morning,0.0006337271750805586,0.009374662353262703,49.37853107344632,97.59322033898303
North,Influencer,Storage,Premium,5.85,1.95,0.5008,387.0,10387,0.0269,9.05,-1.0000000000000002,7.0,3977.46,84.5371128258809,2010,9,5,afternoon,0.0005632040050062578,0.02093695185896869,66.15384615384616,2039.723076923077
North,TV,General,Premium,51.0,12.75,0.3231,1314.0,37359,0.0075,7.87,-1.3660254037844386,21.0,2260.77,26.940714877788626,2010,7,26,afternoon,0.0013651328997028827,0.18201771996038438,25.764705882352942,177.31529411764706
North,Influencer,Seasonal,Premium,25.0,1.25,0.204,303.0,15992,0.0437,6.07,1.3660254037844388,7.0,7252.77,179.4068944295168,2011,2,3,afternoon,0.00156328164082041,0.035773035259048284,12.12,5802.216
North,Email,Stationery,Standard,10.5,0.42,0.0876,251.0,-2257,0.0335,5.54,-0.3660254037844385,21.0,1781.44,214.2241015877288,2011,10,6,afternoon,-0.00465219317678334,-0.13887143811293554,23.904761904761905,4241.52380952381
North,Search,General,Budget,8.4,0.42,0.2183,187.0,3115,0.0623,0.71,-0.3660254037844387,28.0,8.4,250.015720076041,2010,5,13,morning,0.0026966292134831464,0.043284578065540064,22.26190476190476,20.0
North,TV,General,Premium,13.9,6.95,0.1196,361.0,12764,0.0813,2.35,-1.3660254037844386,14.0,3898.29,72.82466713482184,2011,7,21,afternoon,0.0010890003133813852,0.013394837802969068,25.971223021582734,560.905035971223
North,Social Media,Storage,Premium,179.0,1.79,0.2819,978.0,10886,0.1239,1.12,0.3660254037844379,30.0,155983.81,288.2075497547365,2011,11,9,morning,0.016443137975381224,0.1327129780095337,5.4636871508379885,87141.79329608938
North,Email,General,Budget,16.5,1.65,0.5366,133.0,3934,0.0685,4.27,0.3660254037844379,7.0,212.2,113.81337787462786,2011,11,15,morning,0.004194204372140315,0.06122926090715788,8.06060606060606,128.6060606060606
North,Search,General,Standard,12.6,2.1,0.1554,684.0,24678,0.0569,5.68,-1.3660254037844386,7.0,968.39,104.30751526202287,2010,7,15,evening,0.0005105762217359591,0.008973220065658332,54.285714285714285,461.1380952380952
North,Search,General,Premium,9.9,4.95,0.1248,894.0,39759,0.1247,0.44,-1.3660254037844386,21.0,11082.75,156.55557882734593,2011,7,26,afternoon,0.00024900022636384215,0.0019967941167910357,90.3030303030303,2238.939393939394
North,Social Media,Lighting,Premium,9.75,3.25,0.0292,59.0,987,0.0032,2.81,1.0,21.0,103.02,132.78213544745512,2010,3,26,afternoon,0.009878419452887538,3.0870060790273555,6.051282051282051,31.698461538461537
